bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,gcj02_LNG,gcj02_LAT,wgs84_LNG,wgs84_LAT
12999800.0,3699300.0,1,116.77747247886788,31.683980637958587,116.77105436396042,31.677688017347922,116.76584221343052,31.679690976367382
13092700.0,3760400.0,1,117.61289364007767,32.15290409185234,117.60649702533705,32.1465749004015,117.60113935656578,32.148833359594605
13039600.0,3717300.0,2,117.13500048516762,31.822153832743933,117.12857224909644,31.815833386473415,117.12295069039168,31.817671154223987
13039200.0,3644700.0,3,117.13140690882787,31.263596283602467,117.12499472590903,31.257256118105243,117.11942336815568,31.25915187112323
13036200.0,3700800.0,1,117.1053483633792,31.696268208578392,117.0988812498013,31.690108034676378,117.0932727354702,31.69191743895569
13047300.0,3679000.0,6,117.2041741234178,31.527911925789905,117.19763478254876,31.52212874790247,117.19214091521394,31.52406763518633
13066600.0,3621900.0,1,117.37842724861552,31.08824716389723,117.37200070202793,31.08196177878455,117.36636197748376,31.0839578671545
13051300.0,3728700.0,36,117.24009978667317,31.909552933809426,117.23370519899208,31.903224205949677,117.2282155341809,31.905241275900742
13062200.0,3614400.0,1,117.33889767446344,31.03024206047108,117.33241362215234,31.024198809408475,117.32687062657509,31.02629617989837
13072400.0,3678200.0,1,117.42964462280557,31.52175129630469,117.42306571479389,31.516102908352547,117.41735066079868,31.517916064273653
13039700.0,3726300.0,5,117.1358993864,31.891160824849297,117.12950204709247,31.88485710065135,117.12387456842426,31.88670941049059
13054500.0,3741700.0,4,117.26973757503796,32.00987563621476,117.26328889618534,32.00375953543721,117.25778627401884,32.005806920355326
13068200.0,3732900.0,11,117.39280330940169,31.942489132064523,117.38630709943008,31.93641748452427,117.38056530601833,31.93827301396185
13032600.0,3686000.0,2,117.07300068554221,31.582511797913075,117.06639631481416,31.576839464478194,117.06085132836024,31.57867806153985
13011000.0,3678400.0,1,116.87808565543475,31.523293289490965,116.87168638303243,31.516979415070804,116.86662087868469,31.51914066368453
13081000.0,3749900.0,2,117.50691426189394,32.071875486287446,117.50044161380339,32.06570120834099,117.49485589684572,32.06774455823342
13018100.0,3679500.0,2,116.94274760092001,31.532513093815687,116.93617396281326,31.526862022662435,116.93108032186836,31.52902743629994
13116700.0,3732800.0,1,117.82760327580884,31.940972237828852,117.82114256600414,31.934773864816904,117.81572079453932,31.936868721122067
13052400.0,3719200.0,16,117.25087747058568,31.836722235803435,117.24445108296584,31.830374772704413,117.2389712319313,31.83238330564495
13121000.0,3689500.0,4,117.86622909484942,31.608672080049153,117.85976218394545,31.602487379849652,117.85446888376616,31.604609330634872
13018900.0,3706600.0,1,116.94993206803152,31.740797346309034,116.94333345219759,31.735141528024087,116.93820544129186,31.737298307056594
13056700.0,3728300.0,1,117.2894956513958,31.907244381126443,117.28295153393924,31.901469443089596,117.27743566632267,31.903480292604712
13090100.0,3721300.0,1,117.5886459882327,31.85282973480851,117.58219046564858,31.84661618854841,117.57684755835812,31.848800122641208
13091300.0,3658400.0,1,117.59942277409787,31.369254437857567,117.59299553804706,31.362921101160904,117.58770622423744,31.36512837377043
13056300.0,3736200.0,1,117.28590283635245,31.967764533725802,117.27934212677442,31.96192558829584,117.27382593419196,31.963953566705182
13034800.0,3811100.0,1,117.0927686856114,32.53954315743635,117.08623698159661,32.533608419010044,117.08056218448355,32.53550697434878
13051900.0,3728300.0,3,117.2454885815503,31.906486080169568,117.23910081850218,31.90013928101922,117.2336135505995,31.902159408488902
13059300.0,3778400.0,3,117.31284827351254,32.290356286301424,117.30625187690124,32.284688228102,117.30065483180913,32.286739187488955
13070300.0,3610000.0,1,117.41167292780156,30.99543503431344,117.40508755336514,30.989680123770256,117.39941983684577,30.991703525969804
13032600.0,3718700.0,1,117.0730004333506,31.833643942600155,117.06639105580652,31.827970443514644,117.06082267297144,31.82982912838569
13077900.0,3700500.0,1,117.47906358028912,31.69321132581237,117.47264486939133,31.686882883837487,117.46700507071256,31.688776179061254
13045700.0,3666200.0,1,117.1898025586232,31.429365822410112,117.1832241742789,31.42371627527733,117.17771554791898,31.425646802337912
13052200.0,3757300.0,2,117.24818328050247,32.128449007924,117.24179688494219,32.12210367786778,117.23628939326171,32.12417479673392
13060600.0,3708300.0,3,117.3245249241949,31.75384557535596,117.31797675049276,31.748054933859645,117.3124028081652,31.74998662332645
13072500.0,3733500.0,1,117.43054370407717,31.94632807717799,117.42393286648425,31.94066827126973,117.4181776524284,31.94252032304904
13041400.0,3719100.0,1,117.15117313231195,31.835962347363495,117.14468008862094,31.82986047243815,117.13907249030991,31.83172076181414
13040200.0,3647400.0,1,117.14039188029973,31.28443029649912,117.13397742227907,31.278173077970347,117.1284102312846,31.280069156706983
13064800.0,3730300.0,2,117.36225442250587,31.922565501561085,117.35585171401868,31.916222737677966,117.35016795441834,31.918114920551293
13069800.0,3734500.0,1,117.40717998341091,31.95474912556324,117.40061016530784,31.948929636244028,117.394853677868,31.950779264148707
13071800.0,3630300.0,1,117.42425290982581,31.152406090651684,117.41766686450568,31.146757495331883,117.4119841863604,31.14869445819979
13029100.0,3709500.0,7,117.04155258042861,31.76305387796073,117.03504281136146,31.757149606679903,117.02957869382148,31.75906589707954
13061700.0,3714600.0,14,117.33440593529846,31.80219225249865,117.32789924804933,31.796231916408463,117.3222959862329,31.79815221598316
13039800.0,3720200.0,3,117.13679784266516,31.844395504726457,117.13036204664577,31.838089793888713,117.12473960222428,31.839933492379654
13076400.0,3671800.0,2,117.46558664168556,31.472496471177667,117.45911102313575,31.466329592706327,117.45345610208034,31.468202828747376
13029100.0,3735500.0,2,117.04155233221765,31.962394745488286,117.03500928091964,31.95648081522955,117.0295268286308,31.95843619448474
13049100.0,3724600.0,18,117.22034125784106,31.878132728585697,117.2138719067761,31.87206502570337,117.208368079865,31.874053515874195
13095700.0,3757300.0,1,117.63983675723905,32.12920469601687,117.63333810746754,32.1232710083585,117.62796405175696,32.125506515145766
13043100.0,3793600.0,1,117.16644618382868,32.405528787521995,117.15989833295382,32.39970298746759,117.15425792938284,32.40167357607622
13043200.0,3722600.0,2,117.16734400696929,31.862802968080423,117.16078981195072,31.856990319924662,117.15520264701075,31.858882278628627
13057500.0,3736400.0,1,117.2966803516389,31.969294148727528,117.29008249177954,31.963595653010888,117.28454885954466,31.965612641267743
13040000.0,3707200.0,2,117.13859503236554,31.744651031283688,117.1321699150002,31.738368148051745,117.12655825459288,31.740198036106577
13034900.0,3719100.0,13,117.09366736210902,31.836716704100795,117.08713380085439,31.830763979118426,117.08152488255492,31.83259817465744
13006000.0,3712900.0,4,116.83317482259328,31.78840196025911,116.82660027660279,31.78273584379967,116.82144263437232,31.78482654031022
13053100.0,3741500.0,1,117.25716439759707,32.00834718775767,117.25076320615895,32.00205464800995,117.24526681681894,32.004102556568604
13105300.0,3748300.0,1,117.72607484750309,32.06037821952033,117.71965806599965,32.05402159688097,117.71413817269466,32.05609787346166
13066100.0,3644300.0,1,117.37393536732631,31.261267900656016,117.36751690405079,31.254941372509734,117.36187059210836,31.256856624823445
13064500.0,3713100.0,2,117.35955926588221,31.790685367010376,117.35316267431463,31.784359447624507,117.34749770435144,31.78623055378748
13125000.0,3681600.0,1,117.90215393472754,31.547910140434137,117.89557730978593,31.542258526629347,117.89035131977356,31.54442369907308
13004900.0,3709300.0,2,116.8232924626451,31.760774540000043,116.81671234068968,31.755123544311118,116.8115406302932,31.75719212586096
13074700.0,3717500.0,1,117.45031221319667,31.823691536574447,117.44376610914549,31.8178003096653,117.4380461412349,31.81964949426502
13091000.0,3655800.0,2,117.59672823406018,31.349211906806552,117.59029237105284,31.342898934968165,117.58500306470688,31.345111407305893
