bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,gcj02_LNG,gcj02_LAT,wgs84_LNG,wgs84_LAT
13061700.0,3738000.0,1,117.33440585717292,31.98154111403387,117.32789085782342,31.975578699620282,117.32227065392578,31.97753649303301
13064900.0,3742700.0,1,117.36315314828536,32.01752386476199,117.35676706785284,32.01118207979921,117.35107213042488,32.01309458812542
13071500.0,3723300.0,1,117.42155711256493,31.868161765602707,117.41496734699837,31.862502536182458,117.4092160403771,31.86433300115308
13090900.0,3690600.0,4,117.5958305380262,31.617124566725607,117.58940221341214,31.610822330026682,117.58408792387031,31.612987201882625
13027300.0,3736600.0,1,117.02538159135808,31.970815879812175,117.01892024316557,31.964619652792212,117.01349910288744,31.96662242656923
13049700.0,3717200.0,3,117.2257299750161,31.8213883157534,117.21926065802666,31.81522065821142,117.21376810942088,31.817205244363365
13050500.0,3719100.0,2,117.23291508392256,31.835959819107263,117.22646829305423,31.82968753956631,117.22098087980171,31.831682968243413
13063700.0,3706600.0,1,117.35237261133034,31.74079702977629,117.34593770384438,31.73453471071751,117.34029481840037,31.736412078729824
13051400.0,3716400.0,1,117.2409978553179,31.815248810271715,117.23458078589536,31.808908815055396,117.22910034400486,31.81090774970248
13049800.0,3717300.0,4,117.22662809561386,31.822155238858286,117.22016219435794,31.815972940375417,117.21467048344452,31.81795877194776
13055700.0,3712700.0,1,117.28051456215171,31.787621163875798,117.27401048165922,31.78169878088123,117.26851809964464,31.783694373764355
13124000.0,3692100.0,2,117.89317244723622,31.628656195785293,117.8866029268193,31.622927145877792,117.8813587654823,31.62508272220531
13028800.0,3736000.0,2,117.0388571005148,31.96622338099835,117.03232886288302,31.96026156094601,117.02685600481664,31.96222506366345
13048800.0,3707100.0,3,117.21764686076568,31.743885258114258,117.21115043759782,31.737863506120355,117.2056558028544,31.739825503121786
13069200.0,3670100.0,7,117.40178880504169,31.460161415277582,117.39525007478144,31.45425349983482,117.38954476151828,31.456075441515445
13087500.0,3742200.0,1,117.56529631591063,32.01294983676463,117.55876210322101,32.00715078303959,117.55336373690308,32.00933664928928
13076500.0,3728100.0,2,117.46648509951106,31.904964862700528,117.46005045802299,31.898792562903218,117.454356599324,31.900688835303832
13066500.0,3728700.0,2,117.37752866151459,31.910306566278127,117.37112292695471,31.90401639533123,117.3654083138523,31.90588200986009
13095500.0,3725400.0,1,117.63804056705186,31.88501708200052,117.6315490356185,31.879050067876637,117.6261997687516,31.881233411663157
13064200.0,3714200.0,6,117.35686395587591,31.799125099032917,117.35045475781537,31.792818029864748,117.3447953979088,31.794695314297314
13045400.0,3715200.0,2,117.18710791655148,31.806049688509972,117.18051214494213,31.800400993831584,117.17496373797547,31.80231907420446
13064300.0,3720400.0,2,117.35776287269613,31.84668081915793,117.35133219311209,31.84035991905091,117.3456662250214,31.84224410674096
13081000.0,3722900.0,2,117.50691441271874,31.865107925144713,117.50045912577811,31.858938772780373,117.49489314449156,31.860935797484977
13051900.0,3739000.0,2,117.24548912108945,31.988446308378556,117.23908707117576,31.98209556939127,117.23359212799063,31.98413437548324
13064000.0,3731400.0,5,117.35506713548381,31.930992869312796,117.34864176486505,31.92469998800746,117.34297422884728,31.926606879109567
13076700.0,3775400.0,1,117.46828220413381,32.26672220061461,117.46185492709317,32.2605217582269,117.45613054002156,32.26249197676149
13029100.0,3735500.0,2,117.04155233221765,31.962394745488286,117.03500928091964,31.95648081522955,117.0295268286308,31.95843619448474
13060700.0,3728600.0,1,117.32542338881608,31.9095374027557,117.3188852997569,31.90373480993945,117.31329447613538,31.905693018972244
13036400.0,3654600.0,1,117.10714552213918,31.339957084237657,117.1006826502096,31.33376726112554,117.09510605175204,31.33562397531126
13067300.0,3732100.0,2,117.38471659892328,31.936358444620996,117.37826205203521,31.930152732096715,117.37253249227406,31.932015110689527
13077800.0,3688300.0,1,117.47816544504234,31.599453598195755,117.47173242703897,31.59312856595706,117.46609888359764,31.59501764400679
13127300.0,3694500.0,1,117.92370750961572,31.647862365696447,117.91716609698021,31.64208733437393,117.911941317679,31.644249494104013
13041700.0,3726100.0,1,117.15386859573981,31.889630788990825,117.14739979866485,31.88358804819193,117.1417905488374,31.88546320101791
13070100.0,3730600.0,1,117.4098760028853,31.924107595603274,117.40331619998487,31.91833420677507,117.39756124466896,31.92017615015219
13041600.0,3725600.0,2,117.15297018898445,31.885798221847242,117.14650417646278,31.87973876444556,117.14089413706672,31.88161173632468
13066000.0,3608300.0,1,117.3730364135921,30.983042449381998,117.36660899536514,30.976707304972177,117.36099028601808,30.97877180016528
13070500.0,3719400.0,3,117.41346998691444,31.838256251700482,117.40687702532847,31.832523357724078,117.40112904603583,31.834346946745747
13076700.0,3727200.0,3,117.46828212338443,31.898067943492624,117.46185698806126,31.891868172463123,117.45616827823098,31.893766959853085
13058300.0,3716800.0,1,117.30386628416493,31.819072332646712,117.2972593530694,31.813417224945482,117.29172610304266,31.815392949544
13048100.0,3713700.0,2,117.2113598335045,31.794539375028407,117.20484522485927,31.78863606344453,117.1993373652274,31.7905954979386
13067500.0,3730300.0,11,117.38651368061103,31.922568260165395,117.38006489536797,31.916394212223633,117.37433382077003,31.91825144385411
13058300.0,3703100.0,3,117.30386608426913,31.71392471280041,117.29725271479015,31.708267772642202,117.2917292947421,31.710229093648387
13063600.0,3726800.0,4,117.35147383574538,31.895744674330093,117.34506099294629,31.889500197426123,117.33940557529824,31.891405908413024
13043200.0,3706000.0,7,117.16734397331943,31.735443290501127,117.16078306449111,31.729628659410473,117.15520788769734,31.731500138428967
13052800.0,3677700.0,1,117.25447020785899,31.517899476356884,117.24806744158336,31.51158160785472,117.2426170256212,31.513576856295863
13077700.0,3725200.0,1,117.47726717161933,31.88273977191028,117.47086670513762,31.876430864852836,117.46520370890264,31.878347937864067
13054600.0,3706000.0,1,117.27063561419743,31.736197547854328,117.26415472041133,31.73008896114868,117.25867696746954,31.732082803085685
13055900.0,3720400.0,5,117.28231049197734,31.846686408599197,117.27576578642424,31.84078659118962,117.27026572795984,31.8427912246271
13053800.0,3730700.0,5,117.26345066752526,31.92563759990965,117.257011475074,31.919416548034167,117.25152064471683,31.92144568585532
13057400.0,3716900.0,6,117.29578264637117,31.819841285753288,117.28918907453537,31.814134738856442,117.28367103725763,31.81612118604287
13029100.0,3721200.0,1,117.04155238873756,31.852811311585402,117.03501536295326,31.846899130772997,117.02954305357731,31.84883060721991
13073800.0,3724700.0,4,117.44222491076637,31.878898489027115,117.43567197634209,31.873142017215542,117.4299346290022,31.874990602460723
13044300.0,3800900.0,2,117.17722588604589,32.46114544999951,117.17063544756192,32.45545428779995,117.16500752470068,32.45743827591105
13046900.0,3678900.0,1,117.20058125472035,31.527142656875977,117.1940284665194,31.521408260277433,117.18852892454402,31.523340903981868
13065100.0,3730200.0,1,117.36494976595796,31.92179939607677,117.35854979174904,31.915449573765144,117.35286000009786,31.917337005943416
13070700.0,3741800.0,2,117.41526722556821,32.00988023279905,117.40870592397806,32.004177663089585,117.40294096673036,32.006038882560254
13096500.0,3716300.0,1,117.64702196018776,31.81523806531361,117.64046311576318,31.809419413206495,117.63510839650746,31.811578014957945
13059400.0,3724500.0,1,117.31374602414515,31.87811466437673,117.3071687697664,31.872445264566213,117.30160871302016,31.87441717857874
13079700.0,3626600.0,1,117.49523545848042,31.123827824738676,117.48880121437246,31.11750739645638,117.4832651211104,31.11959183363529
13055900.0,3647100.0,4,117.28231073872236,31.282877100408538,117.27579769953157,31.276986273619055,117.27034962049528,31.27903912698893
13001800.0,3693100.0,1,116.7954421793587,31.63634399844824,116.78895729501942,31.63032757078014,116.78376011962952,31.6323446283896
13081900.0,3725900.0,1,117.51499886218774,31.888105298287538,117.50852391441663,31.882082872977495,117.50298377436438,31.88410900244829
13052500.0,3725500.0,1,117.25087768229987,31.88502484309901,117.24448670335492,31.878687124653997,117.23900234891418,31.880705319961297
13076900.0,3723600.0,4,117.47007937346953,31.870473611840776,117.4636462650052,31.86424386084556,117.45796477584028,31.866140925521805
