bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,gcj02_LNG,gcj02_LAT,wgs84_LNG,wgs84_LAT
13066100.0,3624700.0,1,117.37393495243742,31.109891879244103,117.36750291075845,31.10356176456805,117.36187070321586,31.10555222052988
13012100.0,3704500.0,3,116.88796528035064,31.723919861080457,116.88154231627098,31.71756552702062,116.87646759253111,31.71973692813937
13065300.0,3720000.0,3,117.36674720054187,31.843613921582183,117.36032477346262,31.837257028788503,117.35463852279835,31.83912516976456
13007900.0,3713900.0,2,116.85024200254708,31.79607460816392,116.84372069034869,31.790190371835312,116.83859173883047,31.79231437599532
13033000.0,3787200.0,1,117.0765942017951,32.35748391257037,117.07002136374334,32.35179095678017,117.06439471875824,32.35373208151086
13122100.0,3690000.0,8,117.8761086067661,31.61251543583589,117.86959805995984,31.60650463133653,117.86432581689137,31.60864129989237
13110500.0,3696900.0,2,117.77189957398896,31.665542786073196,117.76534802706652,31.659801638226554,117.75985244846126,31.661785573233807
13031800.0,3705700.0,1,117.06581163191245,31.733886818916456,117.05920537652818,31.728234669679612,117.0536651731992,31.73009115315028
13110000.0,3726900.0,2,117.7674068875172,31.89575614867333,117.76087461463577,31.889951838621705,117.75535457806468,31.891967269059123
13099600.0,3696900.0,1,117.67486731471753,31.66629713926799,117.66829755978792,31.66062176265995,117.66290652669628,31.66271658469941
13112300.0,3749500.0,1,117.78807302868347,32.068805225637156,117.78145904962398,32.06315262029849,117.7759430148175,32.06521904362655
13053100.0,3717400.0,10,117.25716401416577,31.823682127975992,117.25072955623574,31.8173803053054,117.24525043153348,31.819388234329708
13077800.0,3701500.0,5,117.47816520198825,31.700892062978784,117.47173818545093,31.69456851118121,117.46609503645244,31.69646005382163
13006700.0,3696600.0,1,116.83946284825163,31.663243703071036,116.83290657550216,31.6575219976998,116.82777094420244,31.659611839424485
13069000.0,3608800.0,2,117.39999175331027,30.98691864227328,117.39345779793481,30.980977512280646,117.38779842188714,30.98301037483604
13076100.0,3756400.0,2,117.46289135771245,32.12158002166766,117.45643719107555,32.11546731142801,117.45071383960288,32.11740432344976
13073800.0,3612800.0,1,117.44222478025952,31.0171071264315,117.43565281620808,31.011345350476546,117.42999706972046,31.0133729276182
13109200.0,3698900.0,1,117.76021876992934,31.680905592891193,117.75370547190455,31.674975053903463,117.74820297301513,31.67695815439019
13056100.0,3724200.0,12,117.28410673131798,31.875820579840994,117.27757939050505,31.869959183106186,117.27207423721184,31.87196822168724
13127600.0,3687500.0,2,117.92640193849924,31.594051112016803,117.91983461185792,31.588225485406458,117.91461432218168,31.590386661558597
13039800.0,3636200.0,1,117.13679744049723,31.197980570070214,117.13038567159086,31.191682037575248,117.12482364096634,31.193613181023988
13064300.0,3728000.0,1,117.35776246241868,31.904941407035054,117.35136590807328,31.898629439919752,117.34569431291789,31.90052560871172
13046900.0,3660400.0,3,117.20058113450466,31.38467568393374,117.19401013575558,31.378936547607022,117.18852372099025,31.38089893705148
13048500.0,3791500.0,1,117.21495249812236,32.38952074393276,117.20845929338928,32.383553119693325,117.2029002093753,32.385611824662725
13093600.0,3692900.0,1,117.62097696581895,31.635565216345068,117.61455465674969,31.62931240219628,117.60924242825108,31.631478411208292
13043000.0,3639700.0,7,117.16554737088626,31.22500989714676,117.15898860303317,31.21916493455053,117.15345807908116,31.22112431238989
