bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,gcj02_LNG,gcj02_LAT,wgs84_LNG,wgs84_LAT
13045900.0,3715600.0,1,117.1915993500211,31.809117773288452,117.18500372185937,31.803456388897434,117.17946278273511,31.805383410494056
13038300.0,3664700.0,1,117.12331962920922,31.417804377497713,117.11693191141659,31.411462716584957,117.11134371726637,31.41329921768244
13064200.0,3741400.0,1,117.35686429198643,32.00757311943086,117.35046589413568,32.00126875274303,117.34478664787235,32.00319002631402
13035300.0,3722300.0,2,117.09726151359425,31.861256140185965,117.09076055892649,31.855240860435625,117.08514458440214,31.85707738243085
13054400.0,3707600.0,2,117.2688395499512,31.748480825226157,117.26237891309344,31.742344784250598,117.25690135976,31.744340616963555
13056100.0,3646400.0,3,117.2841068770891,31.27747613735791,117.27758164705688,31.27161511046399,117.27213173676024,31.273668764924025
13122000.0,3691300.0,1,117.87521054150308,31.622509017429177,117.86871339045486,31.616484265702404,117.86343842200492,31.61861958694888
13077800.0,3745300.0,1,117.47816526765386,32.03668135494399,117.4717618853544,32.0303637631509,117.46608666975284,32.03231798904809
13054800.0,3643700.0,2,117.27243181402932,31.25664309783225,117.26594242033447,31.250566476182872,117.26050726593608,31.2526363520617
13058500.0,3714700.0,2,117.30566276885352,31.802962213193904,117.29907019589052,31.797314426976943,117.29353475642318,31.79928477649744
13056300.0,3742400.0,1,117.28590305991644,32.01523189373787,117.2793770683301,32.00940304616161,117.2738563680556,32.01144202924018
13043500.0,3711400.0,3,117.17003935403899,31.776892868491718,117.16349673490839,31.771126322879457,117.15792203834484,31.7730080401846
13122300.0,3689900.0,6,117.87790482303049,31.611746539393604,117.87138485482429,31.605768645466373,117.86611627021053,31.60790775048796
13078000.0,3725700.0,3,117.47996254504034,31.886572432022515,117.4735696542636,31.88024436851709,117.4679141189615,31.88216916920458
13028000.0,3736200.0,16,117.03167004811465,31.967753630323955,117.02517819268256,31.961661615961923,117.01973257409188,31.96364548534513
13075500.0,3718500.0,2,117.45750031812055,31.831363565028635,117.45098651546186,31.825340296939284,117.44527933485772,31.82720327800778
13090900.0,3708200.0,1,117.59583052237826,31.752325161917057,117.58941750334291,31.746026794445356,117.5840908585495,31.748199835870462
